"placette";"periode";"massif";"xLamb2";"yLamb2";"annee";"alt";"VIpH";"VICN";"Abies_alba";"Carpinus_betulus";"Larix_decidua";"Quercus_robur";"Vaccinium_myrtillus";"mt1";"mt7";"mt13";"bh7"
"35E19";"old";"alpes";962225;1928988;1984;1920;6.494256999;21.62144054;0;0;1;0;1;-1.35;15;6.2;-54.40146
"35E2";"old";"alpes";964649;1931356;1984;1880;7.926507538;21.33333333;0;0;1;0;0;-0.95;16;7;-88.78058
"35E20";"old";"alpes";967089;1922475;1984;2060;6.157663317;17.5879397;0;0;1;0;0;-0.85;15.05;6.35;-72.33897
"35E21";"old";"alpes";960546;1933124;1984;2130;7.92881072;50;0;0;1;0;0;-2;14.85;5.85;-67.12668
"35E22";"old";"alpes";959028;1931700;1984;1960;7.974874372;38.43969849;0;0;1;0;0;-2.85;13.75;4.75;-72.34869
"35E23";"old";"alpes";966862;1922239;1984;2140;7.92881072;50;0;0;1;0;0;-0.85;15.05;6.35;-66.4305
"35E24";"old";"alpes";967169;1922479;1984;2160;8.5;0;0;0;1;0;0;-0.85;15.05;6.35;-72.33897
"35E25";"old";"alpes";960457;1934678;1984;1820;8.5;0;0;0;1;0;0;-3.15;13.75;4.6;-63.91888
"35E26";"old";"alpes";966929;1922465;1984;2120;7.62479062;22.71984925;0;0;1;0;0;-0.85;15.05;6.35;-66.4305
"35E27";"old";"alpes";965891;1922405;1984;2130;7.283919598;28.5;0;0;1;0;0;-1.3;14.4;5.8;-69.17445
"35E28";"old";"alpes";965891;1922405;1984;2140;7.416582915;21.33333333;0;0;1;0;0;-1.3;14.4;5.8;-69.17445
"35E29";"old";"alpes";961206;1934165;1984;2140;8.039363484;38.43969849;0;0;1;0;0;-2.35;14.55;5.5;-70.60315
"35E3";"old";"alpes";964091;1935446;1984;2140;5.824623116;34.80234506;0;0;1;0;0;-2.25;15;5.7;-91.40929
"35E30";"old";"alpes";961702;1929737;1984;1740;7.136515913;22.71984925;0;0;1;0;0;-1.15;15.35;6.5;-49.17831
"35E31";"old";"alpes";961648;1923719;1984;1900;6.823283082;15.6;0;0;1;0;0;-2.25;13.4;4.8;-48.45474
"35E32";"old";"alpes";965535;1924389;1984;1970;7.274706868;7;0;0;1;0;0;-1.15;14.65;5.95;-64.43897
"35E33";"old";"alpes";960514;1933679;1984;1950;6.491624791;23.81105528;0;0;1;0;0;-2.35;14.55;5.5;-67.12668
"35E34";"old";"alpes";960298;1934669;1984;1800;7.984087102;26.87939698;0;0;1;0;0;-3.15;13.75;4.6;-63.91888
"35E35";"old";"alpes";961206;1934165;1984;1890;7.127303183;50;0;0;1;0;0;-2.35;14.55;5.5;-70.60315
"35E36";"old";"alpes";961206;1934165;1984;1870;6.335008375;40.49246231;0;0;1;0;1;-2.35;14.55;5.5;-70.60315
"35E37";"old";"alpes";961206;1934165;1984;1930;6.385678392;28.9321608;0;0;1;0;1;-2.35;14.55;5.5;-70.60315
"35E38";"old";"alpes";963225;1933836;1984;1780;6.454773869;20.50502513;0;0;1;0;1;-1.8;15.35;6.2;-79.72858
"35E39";"old";"alpes";963225;1933836;1984;1670;6.708123953;15.21105528;0;0;1;0;0;-1.8;15.35;6.2;-79.72858
"35E4";"old";"alpes";957028;1931697;1984;2070;6.57638191;28.3919598;0;0;1;0;0;-3.75;12.8;3.75;-56.49886
"35E40";"old";"alpes";962163;1934220;1984;1960;6.565326633;15.77286432;0;0;1;0;1;-2;15.05;5.95;-72.08331
"35E41";"old";"alpes";965557;1925393;1984;2280;6.159966499;17.8400335;0;0;1;0;1;-0.6;15.3;6.65;-65.7431
"35E42";"old";"alpes";958968;1931362;1984;1950;6.104690117;25.00670017;0;0;1;0;1;-2.75;13.7;4.8;-63.41095
"35E43";"old";"alpes";958489;1931335;1984;1820;5.853643216;26.69932998;1;0;1;0;1;-3.25;13.15;4.2;-63.41095
"35E44";"old";"alpes";962180;1929765;1984;1640;5.990452261;24.07035176;1;0;1;0;0;-1.15;15.35;6.5;-54.40146
"35E46";"old";"alpes";967169;1922479;1984;2000;6.04480737;20.75711893;0;0;1;0;1;-0.85;15.05;6.35;-72.33897
"35E47";"old";"alpes";958888;1931358;1984;2060;5.274228284;27.58165829;0;0;1;0;1;-2.75;13.7;4.8;-63.41095
"35E48";"old";"alpes";956913;1930911;1984;2000;6.385678392;28.9321608;0;0;1;0;1;-3.75;12.65;3.65;-50.2366
"35E49";"old";"alpes";963046;1934160;1984;1940;6.144611949;28.6080402;0;0;1;0;1;-1.8;15.35;6.2;-80.68246
"35E5";"old";"alpes";958470;1931668;1984;2160;7.470477387;28.5;0;0;1;0;0;-3.4;13.15;4.15;-63.41095
"35E50";"old";"alpes";959500;1934623;1984;2150;6.385678392;28.9321608;0;0;1;0;1;-3.15;13.75;4.6;-59.5914
"35E51";"old";"alpes";964646;1925897;1984;2150;6.664824121;28.9321608;0;0;1;0;1;-0.45;15.6;6.95;-61.40702
"35E52";"old";"alpes";964921;1934937;1984;2000;6.183919598;28.9321608;0;0;1;0;1;-2.5;14.65;5.3;-87.90758
"35E53";"old";"alpes";956646;1932789;1984;2300;5.47638191;36.38693467;0;0;1;0;1;-3.85;12.75;3.75;-58.74377
"35E54";"old";"alpes";968655;1929919;1984;2350;6.062311558;40.49246231;0;0;1;0;1;-2.6;14;4.9;-93.69757
"35E6";"old";"alpes";965194;1931611;1984;1880;8.067001675;7;0;0;1;0;0;-1.25;15.75;6.6;-92.32263
"35E7";"old";"alpes";978436;1936296;1984;2030;7.127303183;50;0;0;1;0;0;NA;NA;NA;NA
"35E8";"old";"alpes";957421;1931831;1984;2050;7.416582915;21.33333333;0;0;1;0;0;-3.75;12.8;3.75;-56.49886
"35E9";"old";"alpes";958138;1931872;1984;2050;7.024120603;21.33333333;0;0;1;0;0;-3.4;13.15;4.15;-63.41095
"3721";"new";"pyrénées";589657;1734481;1986;2250;8.016331658;35.52261307;0;0;0;0;0;1.75;15.9;7.95;-68.31392
"3722";"new";"pyrénées";589740;1734481;1986;2240;0;0;0;0;0;0;0;1.75;15.9;7.95;-68.31392
"3723";"new";"pyrénées";589987;1734592;1986;2200;7.781407035;0;0;0;0;0;0;1.3;15.4;7.5;-68.69458
"3724";"new";"pyrénées";590069;1734703;1986;2150;7.781407035;0;0;0;0;0;0;1.3;15.4;7.5;-68.69458
"3725";"new";"pyrénées";590151;1734814;1986;2100;7.947236181;26.87939698;0;0;0;0;0;1.3;15.4;7.5;-68.69458
"3726";"new";"pyrénées";590151;1734814;1986;2050;8.140703518;21.26130653;0;0;0;0;0;1.3;15.4;7.5;-68.69458
"3727";"new";"pyrénées";590152;1734926;1986;2000;5.390703518;36.81909548;0;0;0;0;0;1.3;15.4;7.5;-68.69458
"3728";"new";"pyrénées";590316;1735037;1986;1950;5.390703518;36.81909548;0;0;0;0;0;1.3;15.4;7.5;-57.32637
"3814";"old";"pyrénées";440761;1758488;1984;1380;5.132747069;21.53375574;1;0;0;0;1;2.6;17.15;9.35;-58.37997
"3851";"new";"vosges";943364;2322985;1986;720;3.363442211;26.59508067;1;0;0;0;1;0.05;17.65;8.8;-30.26158
"385100";"new";"vosges";945282;2323543;1986;600;3.554606365;22.55778894;1;0;0;0;1;0;17.4;8.65;-34.14728
"38511";"new";"vosges";953658;2320254;1986;570;4.663168785;21.16677136;1;0;0;0;0;0.25;18.2;9.25;-56.32339
"385112";"new";"vosges";945369;2325887;1986;755;4.821356784;16.92832584;1;0;0;0;0;-0.2;16.9;8.3;-21.64781
"385114";"new";"vosges";947839;2320909;1986;615;4.667504188;18.3378658;1;0;0;0;0;0.1;17.85;8.95;-44.02455
"385115";"new";"vosges";946357;2318037;1986;650;3;20.90117253;1;0;0;0;0;-0.05;17.5;8.7;-20.6898
"385116";"new";"vosges";940523;2322820;1986;685;4.608833642;16.72361809;1;0;0;0;0;-0.1;17.4;8.6;-2.571251
"385117";"new";"vosges";945649;2326238;1986;1020;4.463369479;15.21105528;1;0;0;0;1;-0.2;16.95;8.35;-13.9391
"385118";"new";"vosges";946095;2322477;1986;520;5.241882489;14.04061977;1;0;0;0;0;0.2;17.95;9.05;-40.35484
"385119";"new";"vosges";944291;2321257;1986;570;5.25812657;15.36440266;1;1;0;0;0;0.1;17.8;8.9;-27.40077
"38513";"new";"vosges";947235;2318423;1986;765;4.99140439;17.23981016;1;0;0;0;1;0.05;17.8;8.9;-29.76291
"385130";"new";"vosges";944703;2325737;1986;760;4.636934673;17.97894233;1;0;0;0;0;-0.2;16.9;8.3;-14.90869
"385131";"new";"vosges";944154;2321027;1986;725;4.920253441;13.87528552;1;0;0;0;0;0.1;17.8;8.9;-27.40077
"385132";"new";"vosges";945376;2325776;1986;680;5.351220388;15.00037688;1;1;0;0;0;-0.2;16.9;8.3;-21.64781
"385134";"new";"vosges";948930;2322756;1986;870;4.929796039;16.58856784;1;0;0;0;0;-0.35;16.65;8.1;-34.66614
"385141";"new";"vosges";941985;2320900;1986;740;4.23977028;14.46308465;1;0;0;0;0;-0.05;17.55;8.7;-2.529091
"385142";"new";"vosges";943090;2319962;1986;815;5.153015075;11.26474478;1;0;0;0;0;-0.1;17.35;8.55;-7.714478
"385143";"new";"vosges";950317;2323396;1986;910;5.224874372;11.35247667;1;0;0;0;0;-0.4;16.5;7.9;-23.6622
"385149";"new";"vosges";944931;2319290;1986;795;4.899796602;11.59170854;1;0;0;0;0;-0.1;17.4;8.55;-12.45959
"38515";"new";"vosges";952986;2321439;1986;530;3.898241206;24.34045226;1;0;0;0;0;0.1;17.65;8.9;-43.77356
"385151";"new";"vosges";943842;2326355;1986;1020;3.371141421;23.29863604;1;0;0;0;1;-0.35;16.7;8.1;-0.5519714
"385153";"new";"vosges";938942;2321615;1986;1020;3.520873599;23.73792037;1;0;0;0;1;-0.35;16.95;8.25;15.00234
"385157";"new";"vosges";942604;2325725;1986;1055;3.643575018;24.81119885;1;0;0;0;1;-0.45;16.5;7.95;-9.057098
"38516";"new";"vosges";949612;2320123;1986;568;5.034989764;17.72922304;1;1;0;0;0;0.15;17.9;9;-50.87312
"385162";"new";"vosges";942052;2324914;1986;1070;3.951982133;20.39698492;1;0;0;0;0;-0.35;16.75;8.1;-15.36139
"385167";"new";"vosges";939301;2319296;1986;1055;4.346733668;16.15395158;1;0;0;0;0;-0.35;17.05;8.25;-6.534561
"385169";"new";"vosges";937645;2321986;1986;960;4.316582915;22.04601957;1;0;0;0;1;-0.5;16.7;8;10.02749
"385174";"new";"vosges";942572;2326281;1986;1125;5.615678392;12.83417085;1;0;0;0;1;-0.45;16.5;7.95;3.848595
"385178";"new";"vosges";939301;2319296;1986;1060;5.554558507;9.052763819;0;0;0;0;0;-0.35;17.05;8.25;-6.534561
"38518";"new";"vosges";945055;2322305;1986;570;4.916708543;19.6298995;1;1;0;0;0;0.2;17.95;9.05;-40.67436
"385180";"new";"vosges";938242;2323356;1986;1070;5.289547739;11.9968593;1;0;0;0;0;-0.45;16.75;8.05;8.63884
"385181";"new";"vosges";942611;2325614;1986;1045;6.061258674;11.90811199;1;0;0;0;0;-0.45;16.5;7.95;-9.057098
"385184";"new";"vosges";938771;2323276;1986;965;5.865577889;11.99042833;0;0;0;0;0;-0.3;16.95;8.25;8.63884
"385186";"new";"vosges";937526;2322758;1986;1050;5.435615578;11.24057789;1;0;0;0;0;-0.45;16.75;8.05;10.02749
"385195";"new";"vosges";937825;2322776;1986;860;6.416080402;10.07914573;0;0;0;0;0;-0.45;16.75;8.05;10.02749
"385198";"new";"vosges";943189;2325982;1986;1025;5.956223425;8.928102049;0;0;0;0;0;-0.45;16.5;7.95;-0.5519714
"3852";"new";"vosges";946741;2325523;1986;770;3.94660804;28.0318258;1;0;0;0;1;-0.2;16.9;8.3;-22.33113
"385202";"new";"vosges";939425;2319749;1986;1025;5.944194657;8.992741485;1;0;0;0;0;-0.35;17;8.2;-6.534561
"385203";"new";"vosges";943943;2325915;1986;840;6.637611133;13.24971009;0;0;0;0;0;-0.35;16.7;8.1;-9.615616
"385207";"new";"vosges";949282;2321886;1986;680;6.667982771;11.50681981;1;0;0;0;0;-0.15;17.15;8.45;-43.69623
"385210";"new";"vosges";947258;2316754;1986;650;6.00605971;9.282349246;0;0;0;0;0;0;17.8;8.9;-37.82716
"385212";"new";"vosges";939669;2319429;1986;770;5.320226131;10.7529754;1;0;0;0;0;-0.4;16.95;8.2;-6.534561
"385213";"new";"vosges";950324;2323285;1986;860;5.770452261;9.421901173;1;0;0;0;0;-0.4;16.5;7.9;-23.6622
"38522";"new";"vosges";950162;2319711;1986;500;5.131281407;19.55230699;1;1;0;0;0;0.15;17.9;9;-53.46873
"385220";"new";"vosges";939656;2319651;1986;970;5.783919598;8.901507538;0;0;0;0;0;-0.35;17;8.25;-6.534561
"385223";"new";"vosges";938728;2322716;1986;710;6.256700168;11.83780011;1;1;0;0;0;-0.3;16.95;8.25;11.54841
"385225";"new";"vosges";951648;2322473;1986;725;6.548994975;10.24120603;0;1;0;0;0;-0.2;17.15;8.4;-36.09143
"385226";"new";"vosges";945825;2323241;1986;650;6.070603015;11.30926059;1;1;0;0;0;0.1;17.7;8.85;-34.14728
"385236";"new";"vosges";950148;2323720;1986;1065;5.786083194;9.376884422;0;0;0;0;0;-0.45;16.35;7.85;-23.6622
"385243";"new";"vosges";949996;2322485;1986;975;5.64321608;11.4984011;1;0;0;0;0;-0.25;16.95;8.3;-32.41327
"385244";"new";"vosges";949282;2321886;1986;750;5.689033402;14.07663317;1;0;0;0;0;-0.15;17.15;8.45;-43.69623
"385246";"new";"vosges";944112;2320467;1986;805;5.848707825;9.361450108;1;0;0;0;0;-0.05;17.5;8.65;-18.21056
"38525";"new";"vosges";945354;2322322;1986;520;4.170558676;20.46053798;1;1;0;0;0;0.2;17.95;9.05;-40.67436
"385253";"new";"vosges";938523;2322370;1986;780;5.614368137;9.925396212;1;0;0;0;0;-0.35;16.95;8.25;11.54841
"385254";"new";"vosges";937968;2322895;1986;930;5.598565745;10.12416248;1;0;0;0;0;-0.45;16.75;8.05;10.02749
"385255";"new";"vosges";939897;2320667;1986;630;6.116666667;9.242765552;1;0;0;0;0;-0.25;17.15;8.35;1.260521
"385256";"new";"vosges";942883;2323514;1986;770;5.680904523;12.50632473;1;0;0;0;0;-0.15;17.25;8.45;-25.18556
"385257";"new";"vosges";948822;2323307;1986;865;5.297424623;11.06951424;1;0;0;0;0;-0.35;16.65;8.1;-25.41528
"385258";"new";"vosges";939517;2320757;1986;685;5.765661642;11.83865757;1;0;0;0;0;-0.25;17.15;8.35;1.260521
"38526";"new";"vosges";944986;2322189;1986;500;5.269621919;14.3776023;1;1;0;0;0;0.2;17.95;9.05;-40.67436
"385260";"new";"vosges";940190;2320796;1986;620;5.636156975;10.84623116;1;0;0;0;0;-0.25;17.15;8.35;0.149292
"385268";"new";"vosges";950863;2320532;1986;690;5.452889447;12.3627227;1;1;0;0;0;-0.05;17.45;8.7;-47.3752
"385271";"new";"vosges";948936;2322645;1986;780;6.06208124;11.45313524;1;0;0;0;0;-0.35;16.65;8.1;-34.66614
"3853";"new";"vosges";944912;2322185;1986;500;4.033668342;26.31076435;1;1;0;0;0;0.2;17.95;9.05;-35.24181
"38532";"new";"vosges";951357;2318557;1986;590;4.301507538;18.84513476;1;1;0;0;0;0.3;18.25;9.3;-61.13972
"38539";"new";"vosges";953067;2321332;1986;540;4.861372078;15.35838282;1;1;0;0;0;0.1;17.65;8.9;-43.77356
"38540";"new";"vosges";950450;2317389;1986;550;4.774371859;15.67733404;1;1;0;0;0;0.35;18.45;9.4;-56.5018
"38541";"new";"vosges";949053;2319422;1986;480;5.351372246;14.59738693;1;1;0;0;0;0.25;18.2;9.2;-51.30499
"38547";"new";"vosges";949640;2320905;1986;740;5.340282494;17.61795087;0;0;0;0;1;0;17.5;8.7;-50.87312
"38554";"new";"vosges";951675;2322029;1986;650;6.338847013;12.32574638;1;1;0;0;0;-0.2;17.15;8.4;-36.09143
"38556";"new";"vosges";952489;2320964;1986;635;5.495114461;13.24091043;1;0;0;0;0;0.05;17.6;8.75;-51.93027
"38559";"new";"vosges";945526;2320661;1986;485;5.59184813;12.00586265;1;1;0;0;0;0.2;18;9.1;-25.71254
"3856";"new";"vosges";943449;2321542;1986;590;3.833094042;23.9005743;1;0;0;0;1;0.05;17.8;8.9;-23.43736
"38562";"new";"vosges";946673;2316496;1986;780;5.721210218;13.59045226;1;0;0;0;0;0;17.75;8.85;-35.42441
"38565";"new";"vosges";950701;2316958;1986;385;6.080845403;9.809045226;1;1;0;0;0;0.45;18.6;9.55;-56.26627
"38566";"new";"vosges";945591;2322113;1986;400;6.628499641;7.987796123;1;1;0;0;0;0.2;17.95;9.05;-40.67436
"38570";"new";"vosges";954693;2321764;1986;590;6.402356611;10.4804379;0;1;0;0;0;0.25;18.1;9.2;-45.61729
"38573";"new";"vosges";949279;2320661;1986;620;6.197201284;10.39554917;0;1;0;0;0;0.05;17.6;8.75;-50.87312
"38575";"new";"vosges";952632;2321083;1986;450;6.351130653;8.512562814;0;1;0;0;0;0.1;17.65;8.9;-48.21127
"38577";"new";"vosges";946948;2320745;1986;592;3.158919598;26.99725902;1;0;0;0;1;0.2;18;9.05;-35.21122
"38578";"new";"vosges";946954;2320634;1986;660;3.725041876;26.2599665;1;0;0;0;1;0.2;18;9.05;-35.21122
"38579";"new";"vosges";952564;2320968;1986;665;3.044221106;29.32110553;1;0;0;0;1;0.1;17.65;8.9;-51.93027
"3858";"new";"vosges";954944;2321334;1986;488;4.737257717;24.61623909;1;0;0;0;0;0.3;18.2;9.3;-45.61729
"38580";"new";"vosges";944853;2320622;1986;630;3.970588235;24.32694724;1;0;0;0;1;0.2;17.95;9.05;-18.21056
"38585";"new";"vosges";945649;2326238;1986;1585;3.763505025;24.6321608;1;1;0;0;1;-0.2;16.95;8.35;-13.9391
"38586";"new";"vosges";943744;2317772;1986;1015;3.397564747;23.7212988;0;0;0;0;1;-0.3;17;8.3;-19.38115
"38587";"new";"vosges";939872;2321111;1986;610;3.029480737;28.03697057;1;0;0;0;1;-0.25;17.15;8.35;9.552055
"38589";"new";"vosges";943449;2321542;1986;510;4.000093058;21.50331658;1;0;0;0;1;0.05;17.8;8.9;-23.43736
"3859";"new";"vosges";951289;2318441;1986;500;3.53650606;25.78628436;1;0;0;0;0;0.4;18.5;9.45;-61.13972
"38590";"new";"vosges";942828;2323177;1986;830;3.618569036;22.35251256;1;0;0;0;1;0.05;17.65;8.8;-25.18556
"38594";"new";"vosges";945878;2317229;1986;910;3.451423786;21.38735343;1;0;0;0;1;-0.1;17.45;8.6;-22.77887
"38596";"new";"vosges";950773;2323311;1986;1005;3.629175288;21.92305276;1;0;0;0;1;-0.4;16.6;8.05;-23.6622
"38597";"new";"vosges";945715;2320004;1986;570;3.955244975;24.16295765;1;0;0;0;1;0.1;17.85;8.95;-25.71254
"38598";"new";"vosges";944625;2324507;1986;720;4.216080402;22.2639196;1;0;0;0;1;-0.15;17.05;8.35;-22.56873
"39C107";"old";"massif central";564554;2086958;1984;670;5.014133166;17.12253576;0;0;0;1;1;1.85;16.1;8.5;-38.60983
"39C112";"old";"massif central";559997;2091765;1984;540;4.787269682;16.77763819;0;0;0;0;0;2.45;16.85;9.2;-48.07797
"39C113";"old";"massif central";564790;2087401;1984;680;5.555150754;12.46203238;0;0;0;0;0;1.85;16.1;8.5;-39.75894
"39C114";"old";"massif central";565468;2083507;1984;620;4.884924623;17.20208184;0;0;0;0;0;1.95;16.35;8.7;-45.51811
"39C115";"old";"massif central";558897;2089994;1984;600;5.487437186;13.2045944;0;0;0;0;0;2.55;16.85;9.2;-54.22075
"39C117";"old";"massif central";566789;2083166;1984;620;5.692284954;12.97822446;0;0;0;0;0;2;16.4;8.75;-43.32532
"39C119";"old";"massif central";560887;2085090;1984;600;5.753454774;8.34634712;0;0;0;1;0;2.15;16.5;8.85;-49.27097
"39C120";"old";"massif central";571323;2087478;1984;720;5.464051024;14.28780265;0;0;0;1;0;1.55;15.9;8.3;-43.58346
"39C121";"old";"massif central";567579;2085385;1984;680;5.45519263;13.69849246;0;0;0;1;0;1.85;16.2;8.6;-42.65216
"39C122";"old";"massif central";567304;2092167;1984;680;5.669524091;10.93575018;0;0;0;1;0;1.65;15.8;8.25;-44.56017
"39C135";"old";"massif central";563753;2082961;1984;680;4.366554997;21.3813512;0;0;0;1;0;2.15;16.55;8.85;-47.76218
"39C14";"old";"massif central";565540;2096178;1984;740;3.372052571;28.04290684;0;0;0;1;1;1.55;15.75;8.2;-45.26681
"39C141";"old";"massif central";560384;2091541;1984;580;4.248324958;22.28768844;1;0;0;1;0;2.45;16.85;9.2;-48.07797
"39C149";"old";"massif central";558546;2095554;1984;590;5.532083494;12.01971395;1;0;0;1;0;2.7;17.25;9.55;-56.08436
"39C18";"old";"massif central";571468;2085143;1984;760;4.108598548;27.93579006;0;0;0;0;1;1.55;15.85;8.3;-42.71223
"39C21";"old";"massif central";574594;2088686;1984;780;3.927606784;27.39258794;1;0;0;0;1;1.3;15.45;7.9;-42.09395
"39C25";"old";"massif central";565857;2083504;1984;620;4.456695241;24.42624889;0;0;0;1;1;1.9;16.35;8.65;-45.51811
"39C3";"old";"massif central";565540;2096178;1984;740;4.401256281;26.12311558;0;0;0;1;1;1.55;15.75;8.2;-45.26681
"39C30";"old";"massif central";564049;2080402;1984;610;3.882447954;25.21249103;1;0;0;1;0;2.35;17.1;9.3;-45.33916
"39C31";"old";"massif central";573031;2086803;1984;760;3;28.0318258;1;0;0;0;1;1.35;15.55;8;-43.44151
"39C35";"old";"massif central";563365;2096079;1984;660;3.310929648;29.39133166;0;0;0;0;0;1.85;16.1;8.5;-46.77225
"39C38";"old";"massif central";565540;2096178;1984;740;3.608040201;20.28894472;0;0;0;1;0;1.55;15.75;8.2;-45.26681
"39C47";"old";"massif central";558739;2089551;1984;480;4.377545623;21.89683713;0;0;0;1;0;2.55;16.85;9.2;-50.56336
"39C53";"old";"massif central";557813;2090557;1984;480;4.422639513;24.25041876;0;0;0;1;0;2.75;17.3;9.55;-58.41296
"39C58";"old";"massif central";565846;2081504;1984;580;3.754360035;23.48566361;1;0;0;1;1;2.1;16.65;8.9;-44.80793
"39C68";"old";"massif central";564086;2086627;1984;675;3.770798437;24.83863763;0;0;0;1;1;1.85;16.05;8.5;-38.60983
"39C72";"old";"massif central";565072;2082175;1984;600;4.759631491;17.5519263;1;0;0;1;0;2.15;16.7;9;-44.57253
"39C76";"old";"massif central";565285;2092289;1984;740;4.384980458;23.32950467;0;0;0;1;0;1.8;15.95;8.45;-46.34949
"39C78";"old";"massif central";571323;2087478;1984;720;4.322487437;23.63819095;0;0;0;1;1;1.55;15.9;8.3;-43.58346
"39C80";"old";"massif central";560200;2087096;1984;720;3.823003908;25.83500838;0;0;0;1;1;2.1;16.35;8.75;-46.20173
"39C81";"old";"massif central";560311;2092208;1984;580;4.279648241;24.17270563;0;0;0;1;0;2.45;16.85;9.2;-51.24876
"39C82";"old";"massif central";559832;2090322;1984;620;3.951543431;28.2118928;0;0;0;0;0;2.3;16.6;9;-49.85028
"39C83";"old";"massif central";563365;2096079;1984;660;4.719490309;22.86390285;0;0;0;1;0;1.85;16.1;8.5;-46.77225
"39C86";"old";"massif central";567579;2085385;1984;680;3.87828029;26.32376167;0;0;0;0;0;1.85;16.2;8.6;-42.65216
"39F10";"old";"massif central";556619;2053550;1979;520;4.00879397;27.23052764;0;0;0;1;0;2.3;17.45;9.45;-53.40742
"39F12";"old";"massif central";558184;2053650;1979;520;3.379396985;29.59022385;0;0;0;1;0;2.1;17.2;9.25;-49.67802
"39F14";"old";"massif central";543054;2057996;1979;480;4.706987318;20.8703039;0;0;0;1;0;3.05;18.8;10.15;-70.86961
"39F15";"old";"massif central";542976;2058108;1979;480;3.710696339;27.85175879;0;0;0;1;0;3.05;18.8;10.15;-70.86961
"39F16";"old";"massif central";551145;2053480;1979;456;4.986264657;22.75724778;0;0;0;1;0;2.85;18.55;10.3;-63.77892
"39F19";"old";"massif central";558037;2066435;1979;650;3;31.30904523;0;0;0;0;0;2.15;17.2;9.15;-45.71733
"39F20";"old";"massif central";563371;2057952;1979;850;3.104630294;28.79087746;1;0;0;0;1;1.55;16.35;8.4;-40.69543
"39F21";"old";"massif central";558037;2066435;1979;650;4.073941134;23.46532663;0;0;0;0;1;2.15;17.2;9.15;-45.71733
"39F22";"old";"massif central";560529;2053523;1979;800;3.195441493;29.30258435;0;0;0;0;1;1.6;16.5;8.55;-45.03996
"39F3";"old";"massif central";570137;2067475;1979;730;4.067525126;28.41896985;0;0;0;0;0;1.6;16.55;8.6;-34.51026
"39F7";"old";"massif central";563904;2055615;1979;820;3.521177315;25.70638909;0;0;0;1;1;1.5;16.25;8.3;-39.49689
"39F9";"old";"massif central";564220;2056280;1979;820;4.517191219;26.61247414;0;0;0;1;1;1.5;16.25;8.3;-39.56624
"3A223";"old";"massif central";491775;2075139;1984;330;5.061809045;18.49547739;0;0;0;1;0;3.25;18.35;10.65;-66.18219
"3A228";"old";"massif central";488633;2099431;1984;220;6.22622729;9.834974874;0;1;0;1;0;4.15;19.55;11.55;-84.60585
"3A229";"old";"massif central";488633;2099431;1984;220;6.313331363;11.27076559;0;0;0;1;0;4.15;19.55;11.55;-84.60585
"3A230";"old";"massif central";488633;2099431;1984;220;5.143933955;15.99820531;0;0;0;1;0;4.15;19.55;11.55;-84.60585
"3A237";"old";"massif central";533972;2092658;1984;320;6.152801042;9.983571705;0;0;0;1;0;3.3;18.6;10.55;-67.40678
"3A238";"old";"massif central";533972;2092658;1984;320;4.934673367;16.42650754;1;0;0;1;0;3.3;18.6;10.55;-67.40678
"3A244";"old";"massif central";536857;2116082;1984;615;4.09798995;24.35125628;0;0;0;1;0;1.9;16.75;9;-65.30041
"3A312";"new";"massif central";542763;2085455;1986;305;5.421978313;16.7463634;0;1;0;1;0;3.55;18.7;10.65;-70.29671
"3A314";"new";"massif central";536121;2090079;1986;280;5.354653703;16.46825034;0;1;0;1;0;3.35;18.6;10.45;-70.85789
"3A3146";"new";"massif central";561938;2078970;1986;550;4.90201005;20.73092736;0;0;0;1;0;2.45;17.25;9.4;-46.75304
"3A315";"new";"massif central";545058;2089769;1986;300;5.452261307;16.27181361;0;1;0;1;0;3.35;18.25;10.4;-66.19009
"3A3158";"new";"massif central";498858;2098030;1986;215;4.275502513;26.52286432;0;0;0;1;0;4.1;19.3;11.6;-76.52908
"3A33";"new";"massif central";504182;2076044;1986;360;5.141959799;19.23941134;0;1;0;1;0;3.35;18.7;10.75;-70.43818
"3A335";"new";"massif central";486523;2107029;1986;300;3.965710907;24.79485664;0;0;0;1;0;3.35;18.45;10.6;-76.5746
"3A339";"new";"massif central";529058;2111055;1986;630;4.193969849;24.82663317;0;0;0;0;0;2;16.55;9.05;-60.55734
"3A349";"new";"massif central";536197;2089856;1986;300;4.15773311;23.95030709;0;1;0;1;0;3.35;18.6;10.45;-69.22071
"3A9100";"old";"massif central";523298;2108901;1985;490;3.707077052;24.19639866;1;0;0;1;0;2.3;17.05;9.4;-63.78435
"3A9102";"old";"massif central";526351;2117868;1985;540;4.324120603;23.65979899;0;0;0;1;0;2.2;16.85;9.25;-61.79875
